

=== Predictions on test data ===

    inst#     actual  predicted error prediction
     2548        1:?   1:lncRNA       0.834 
     2549        1:?   1:lncRNA       0.904 
     2550        1:?   1:lncRNA       0.834 
     2551        1:?   1:lncRNA       0.879 
     2552        1:?   1:lncRNA       0.904 
     2553        1:?   1:lncRNA       0.834 
     2554        1:?   1:lncRNA       0.879 
     2555        1:?   1:lncRNA       0.879 
     2556        1:?   1:lncRNA       0.834 
     2557        1:?   1:lncRNA       0.879 
     2558        1:?   1:lncRNA       0.879 
     2559        1:?   1:lncRNA       0.904 
     2560        1:?   1:lncRNA       0.834 
     2561        1:?   1:lncRNA       0.834 
     2562        1:?   1:lncRNA       0.879 
     2563        1:?   1:lncRNA       0.879 
     2564        1:?   1:lncRNA       0.879 
     2565        1:?   1:lncRNA       0.879 
     2566        1:?   1:lncRNA       0.879 
     2567        1:?   1:lncRNA       0.834 
     2568        1:?   1:lncRNA       0.879 
     2569        1:?   1:lncRNA       0.834 
     2570        1:?   1:lncRNA       0.879 
     2571        1:?   1:lncRNA       0.879 
     2572        1:?   1:lncRNA       0.904 
     2573        1:?   1:lncRNA       0.834 
     2574        1:?   1:lncRNA       0.834 
     2575        1:?   1:lncRNA       0.904 
     2576        1:?   1:lncRNA       0.834 
     2577        1:?   1:lncRNA       0.904 
     2578        1:?   1:lncRNA       0.879 
     2579        1:?   1:lncRNA       0.879 
     2580        1:?   1:lncRNA       0.879 
     2581        1:?   1:lncRNA       0.879 
     2582        1:?   1:lncRNA       0.904 
     2583        1:?   1:lncRNA       0.879 
     2584        1:?   1:lncRNA       0.904 
     2585        1:?   1:lncRNA       0.834 
     2586        1:?   1:lncRNA       0.904 
     2587        1:?   1:lncRNA       0.834 
     2588        1:?   1:lncRNA       0.879 
     2589        1:?   1:lncRNA       0.834 
     2590        1:?   1:lncRNA       0.879 
     2591        1:?   1:lncRNA       0.904 
     2592        1:?   1:lncRNA       0.879 
     2593        1:?   1:lncRNA       0.879 
     2594        1:?   1:lncRNA       0.879 
     2595        1:?   1:lncRNA       0.879 
     2596        1:?   1:lncRNA       0.879 
     2597        1:?   1:lncRNA       0.879 
     2598        1:?   1:lncRNA       0.879 
     2599        1:?   1:lncRNA       0.886 
     2600        1:?   1:lncRNA       0.904 
     2601        1:?   1:lncRNA       0.879 
     2602        1:?   1:lncRNA       0.904 
     2603        1:?   1:lncRNA       0.904 
     2604        1:?   1:lncRNA       0.834 
     2605        1:?   1:lncRNA       0.834 
     2606        1:?   1:lncRNA       0.904 
     2607        1:?   1:lncRNA       0.879 
     2608        1:?   1:lncRNA       0.904 
     2609        1:?   1:lncRNA       0.879 
     2610        1:?   1:lncRNA       0.879 
     2611        1:?   1:lncRNA       0.879 
     2612        1:?   1:lncRNA       0.904 
     2613        1:?   1:lncRNA       0.904 
     2614        1:?   1:lncRNA       0.904 
     2615        1:?   1:lncRNA       0.879 
     2616        1:?   1:lncRNA       0.879 
     2617        1:?   1:lncRNA       0.834 
     2618        1:?   1:lncRNA       0.904 
     2619        1:?   1:lncRNA       0.834 
     2620        1:?   1:lncRNA       0.879 
     2621        1:?   1:lncRNA       0.904 
     2622        1:?   1:lncRNA       0.879 
     2623        1:?   1:lncRNA       0.879 
     2624        1:?   1:lncRNA       0.879 
     2625        1:?   1:lncRNA       0.879 
     2626        1:?   1:lncRNA       0.904 
     2627        1:?   1:lncRNA       0.904 
     2628        1:?   1:lncRNA       0.879 
     2629        1:?   1:lncRNA       0.879 
     2630        1:?   1:lncRNA       0.879 
     2631        1:?   1:lncRNA       0.879 
     2632        1:?   1:lncRNA       0.834 
     2633        1:?   1:lncRNA       0.879 
     2634        1:?   1:lncRNA       0.904 
     2635        1:?   1:lncRNA       0.879 
     2636        1:?   1:lncRNA       0.879 
     2637        1:?   1:lncRNA       0.834 
     2638        1:?   1:lncRNA       0.904 
     2639        1:?   1:lncRNA       0.879 
     2640        1:?   1:lncRNA       0.904 
     2641        1:?   1:lncRNA       0.879 
     2642        1:?   1:lncRNA       0.879 
     2643        1:?   1:lncRNA       0.879 
     2644        1:?   1:lncRNA       0.834 
     2645        1:?   1:lncRNA       0.904 
     2646        1:?   1:lncRNA       0.834 
     2647        1:?   1:lncRNA       0.904 
     2648        1:?   1:lncRNA       0.879 
     2649        1:?   1:lncRNA       0.904 
     2650        1:?   1:lncRNA       0.904 
     2651        1:?   1:lncRNA       0.879 
     2652        1:?   1:lncRNA       0.879 
     2653        1:?   1:lncRNA       0.904 
     2654        1:?   1:lncRNA       0.834 
     2655        1:?   1:lncRNA       0.834 
     2656        1:?   1:lncRNA       0.834 
     2657        1:?   1:lncRNA       0.904 
     2658        1:?   1:lncRNA       0.834 
     2659        1:?   1:lncRNA       0.879 
     2660        1:?   1:lncRNA       0.904 
     2661        1:?   1:lncRNA       0.904 
     2662        1:?   1:lncRNA       0.879 
     2663        1:?   1:lncRNA       0.904 
     2664        1:?   1:lncRNA       0.904 
     2665        1:?   1:lncRNA       0.879 
     2666        1:?   1:lncRNA       0.834 
     2667        1:?   1:lncRNA       0.904 
     2668        1:?   1:lncRNA       0.879 
     2669        1:?   1:lncRNA       0.904 
     2670        1:?   1:lncRNA       0.904 
     2671        1:?   1:lncRNA       0.904 
     2672        1:?   1:lncRNA       0.904 
     2673        1:?   1:lncRNA       0.904 
     2674        1:?   1:lncRNA       0.834 
     2675        1:?   1:lncRNA       0.904 
     2676        1:?   1:lncRNA       0.879 
     2677        1:?   1:lncRNA       0.879 
     2678        1:?   1:lncRNA       0.834 
     2679        1:?   1:lncRNA       0.904 
     2680        1:?   1:lncRNA       0.904 
     2681        1:?   1:lncRNA       0.904 
     2682        1:?   1:lncRNA       0.904 
     2683        1:?   1:lncRNA       0.904 
     2684        1:?   1:lncRNA       0.834 
     2685        1:?   1:lncRNA       0.834 
     2686        1:?   1:lncRNA       0.879 
     2687        1:?   1:lncRNA       0.904 
     2688        1:?   1:lncRNA       0.879 
     2689        1:?   1:lncRNA       0.886 
     2690        1:?   1:lncRNA       0.879 
     2691        1:?   1:lncRNA       0.834 
     2692        1:?   1:lncRNA       0.879 
     2693        1:?   1:lncRNA       0.879 
     2694        1:?   1:lncRNA       0.879 
     2695        1:?   1:lncRNA       0.879 
     2696        1:?   1:lncRNA       0.879 
     2697        1:?   1:lncRNA       0.879 
     2698        1:?   1:lncRNA       0.834 
     2699        1:?   1:lncRNA       0.834 
     2700        1:?   1:lncRNA       0.879 
     2701        1:?   1:lncRNA       0.879 
     2702        1:?   1:lncRNA       0.879 
     2703        1:?   1:lncRNA       0.879 
     2704        1:?   1:lncRNA       0.904 
     2705        1:?   1:lncRNA       0.879 
     2706        1:?   1:lncRNA       0.879 
     2707        1:?   1:lncRNA       0.879 
     2708        1:?   1:lncRNA       0.879 
     2709        1:?   1:lncRNA       0.834 
     2710        1:?   1:lncRNA       0.834 
     2711        1:?   1:lncRNA       0.879 
     2712        1:?   1:lncRNA       0.879 
     2713        1:?   1:lncRNA       0.904 
     2714        1:?   1:lncRNA       0.834 
     2715        1:?   1:lncRNA       0.879 
     2716        1:?   1:lncRNA       0.879 
     2717        1:?   1:lncRNA       0.879 
     2718        1:?   1:lncRNA       0.879 
     2719        1:?   1:lncRNA       0.879 
     2720        1:?   1:lncRNA       0.879 
     2721        1:?   1:lncRNA       0.879 
     2722        1:?   1:lncRNA       0.879 
     2723        1:?   1:lncRNA       0.834 
     2724        1:?   1:lncRNA       0.879 
     2725        1:?   1:lncRNA       0.904 
     2726        1:?   1:lncRNA       0.904 
     2727        1:?   1:lncRNA       0.879 
     2728        1:?   1:lncRNA       0.879 
     2729        1:?   1:lncRNA       0.879 
     2730        1:?   1:lncRNA       0.879 
     2731        1:?   1:lncRNA       0.879 
     2732        1:?   1:lncRNA       0.904 
     2733        1:?   1:lncRNA       0.904 
     2734        1:?   1:lncRNA       0.879 
     2735        1:?   1:lncRNA       0.834 
     2736        1:?   1:lncRNA       0.879 
     2737        1:?   1:lncRNA       0.834 
     2738        1:?   1:lncRNA       0.879 
     2739        1:?   1:lncRNA       0.834 
     2740        1:?   1:lncRNA       0.904 
     2741        1:?   1:lncRNA       0.904 
     2742        1:?   1:lncRNA       0.879 
     2743        1:?   1:lncRNA       0.904 
     2744        1:?   1:lncRNA       0.879 
     2745        1:?   1:lncRNA       0.904 
     2746        1:?   1:lncRNA       0.879 
     2747        1:?   1:lncRNA       0.879 
     2748        1:?   1:lncRNA       0.879 
     2749        1:?   1:lncRNA       0.879 
     2750        1:?   1:lncRNA       0.904 
     2751        1:?   1:lncRNA       0.904 
     2752        1:?   1:lncRNA       0.904 
     2753        1:?   1:lncRNA       0.879 
     2754        1:?   1:lncRNA       0.904 
     2755        1:?   1:lncRNA       0.879 
     2756        1:?   1:lncRNA       0.879 
     2757        1:?   1:lncRNA       0.879 
     2758        1:?   1:lncRNA       0.904 
     2759        1:?   1:lncRNA       0.904 
     2760        1:?   1:lncRNA       0.834 
     2761        1:?   1:lncRNA       0.879 
     2762        1:?   1:lncRNA       0.904 
     2763        1:?   1:lncRNA       0.879 
     2764        1:?   1:lncRNA       0.904 
     2765        1:?   1:lncRNA       0.834 
     2766        1:?   1:lncRNA       0.879 
     2767        1:?   1:lncRNA       0.879 
     2768        1:?   1:lncRNA       0.904 
     2769        1:?   1:lncRNA       0.879 
     2770        1:?   1:lncRNA       0.879 
     2771        1:?   1:lncRNA       0.834 
     2772        1:?   1:lncRNA       0.904 
     2773        1:?   1:lncRNA       0.879 
     2774        1:?   1:lncRNA       0.834 
     2775        1:?   1:lncRNA       0.886 
     2776        1:?   1:lncRNA       0.879 
     2777        1:?   1:lncRNA       0.879 
     2778        1:?   1:lncRNA       0.834 
     2779        1:?   1:lncRNA       0.904 
     2780        1:?   1:lncRNA       0.834 
     2781        1:?   1:lncRNA       0.879 
     2782        1:?   1:lncRNA       0.886 
     2783        1:?   1:lncRNA       0.879 
     2784        1:?   1:lncRNA       0.904 
     2785        1:?   1:lncRNA       0.904 
     2786        1:?   1:lncRNA       0.904 
     2787        1:?   1:lncRNA       0.834 
     2788        1:?   1:lncRNA       0.834 
     2789        1:?   1:lncRNA       0.834 
     2790        1:?   1:lncRNA       0.834 
     2791        1:?   1:lncRNA       0.904 
     2792        1:?   1:lncRNA       0.834 
     2793        1:?   1:lncRNA       0.904 
     2794        1:?   1:lncRNA       0.879 
     2795        1:?   1:lncRNA       0.834 
     2796        1:?   1:lncRNA       0.834 
     2797        1:?   1:lncRNA       0.879 
     2798        1:?   1:lncRNA       0.879 
     2799        1:?   1:lncRNA       0.834 
     2800        1:?   1:lncRNA       0.879 
     2801        1:?   1:lncRNA       0.904 
     2802        1:?   1:lncRNA       0.879 
     2803        1:?   1:lncRNA       0.834 
     2804        1:?   1:lncRNA       0.904 
     2805        1:?   1:lncRNA       0.904 
     2806        1:?   1:lncRNA       0.904 
     2807        1:?   1:lncRNA       0.904 
     2808        1:?   1:lncRNA       0.879 
     2809        1:?   1:lncRNA       0.904 
     2810        1:?   1:lncRNA       0.904 
     2811        1:?   1:lncRNA       0.904 
     2812        1:?   1:lncRNA       0.879 
     2813        1:?   1:lncRNA       0.879 
     2814        1:?   1:lncRNA       0.879 
     2815        1:?   1:lncRNA       0.879 
     2816        1:?   1:lncRNA       0.834 
     2817        1:?   1:lncRNA       0.904 
     2818        1:?   1:lncRNA       0.879 
     2819        1:?   1:lncRNA       0.904 
     2820        1:?   1:lncRNA       0.904 
     2821        1:?   1:lncRNA       0.904 
     2822        1:?   1:lncRNA       0.879 
     2823        1:?   1:lncRNA       0.834 
     2824        1:?   1:lncRNA       0.834 
     2825        1:?   1:lncRNA       0.879 
     2826        1:?   1:lncRNA       0.834 
     2827        1:?   1:lncRNA       0.879 
     2828        1:?   1:lncRNA       0.879 
     2829        1:?   1:lncRNA       0.879 
     2830        1:?   1:lncRNA       0.904 
     2831        1:?   1:lncRNA       0.879 
     2832        1:?   1:lncRNA       0.834 
     2833        1:?   1:lncRNA       0.834 
     2834        1:?   1:lncRNA       0.879 
     2835        1:?   1:lncRNA       0.879 
     2836        1:?   1:lncRNA       0.879 
     2837        1:?   1:lncRNA       0.879 
     2838        1:?   1:lncRNA       0.834 
     2839        1:?   1:lncRNA       0.904 
     2840        1:?   1:lncRNA       0.834 
     2841        1:?   1:lncRNA       0.879 
     2842        1:?   1:lncRNA       0.834 
     2843        1:?   1:lncRNA       0.879 
     2844        1:?   1:lncRNA       0.879 
     2845        1:?   1:lncRNA       0.834 
     2846        1:?   1:lncRNA       0.904 
     2847        1:?   1:lncRNA       0.879 
     2848        1:?   1:lncRNA       0.834 
     2849        1:?   1:lncRNA       0.904 
     2850        1:?   1:lncRNA       0.879 
     2851        1:?   1:lncRNA       0.834 
     2852        1:?   1:lncRNA       0.879 
     2853        1:?   1:lncRNA       0.834 
     2854        1:?   1:lncRNA       0.834 
     2855        1:?   1:lncRNA       0.834 
     2856        1:?   1:lncRNA       0.834 
     2857        1:?   1:lncRNA       0.834 
     2858        1:?   1:lncRNA       0.879 
     2859        1:?   1:lncRNA       0.834 
     2860        1:?   1:lncRNA       0.904 
     2861        1:?   1:lncRNA       0.834 
     2862        1:?   1:lncRNA       0.904 
     2863        1:?   1:lncRNA       0.904 
     2864        1:?   1:lncRNA       0.904 
     2865        1:?   1:lncRNA       0.879 
     2866        1:?   1:lncRNA       0.879 
     2867        1:?   1:lncRNA       0.834 
     2868        1:?   1:lncRNA       0.834 
     2869        1:?   1:lncRNA       0.904 
     2870        1:?   1:lncRNA       0.834 
     2871        1:?   1:lncRNA       0.904 
     2872        1:?   1:lncRNA       0.879 
     2873        1:?   1:lncRNA       0.879 
     2874        1:?   1:lncRNA       0.834 
     2875        1:?   1:lncRNA       0.834 
     2876        1:?   1:lncRNA       0.834 
     2877        1:?   1:lncRNA       0.904 
     2878        1:?   1:lncRNA       0.879 
     2879        1:?   1:lncRNA       0.834 
     2880        1:?   1:lncRNA       0.834 
     2881        1:?   1:lncRNA       0.879 
     2882        1:?   1:lncRNA       0.834 
     2883        1:?   1:lncRNA       0.904 
     2884        1:?   1:lncRNA       0.879 
     2885        1:?   1:lncRNA       0.879 
     2886        1:?   1:lncRNA       0.879 
     2887        1:?   1:lncRNA       0.879 
     2888        1:?   1:lncRNA       0.879 
     2889        1:?   1:lncRNA       0.879 
     2890        1:?   1:lncRNA       0.834 
     2891        1:?   1:lncRNA       0.904 
     2892        1:?   1:lncRNA       0.834 
     2893        1:?   1:lncRNA       0.834 
     2894        1:?   1:lncRNA       0.834 
     2895        1:?   1:lncRNA       0.904 
     2896        1:?   1:lncRNA       0.904 
     2897        1:?   1:lncRNA       0.904 
     2898        1:?   1:lncRNA       0.834 
     2899        1:?   1:lncRNA       0.879 
     2900        1:?   1:lncRNA       0.879 
     2901        1:?   1:lncRNA       0.904 
     2902        1:?   1:lncRNA       0.904 
     2903        1:?   1:lncRNA       0.879 
     2904        1:?   1:lncRNA       0.879 
     2905        1:?   1:lncRNA       0.879 
     2906        1:?   1:lncRNA       0.879 
     2907        1:?   1:lncRNA       0.879 
     2908        1:?   1:lncRNA       0.904 
     2909        1:?   1:lncRNA       0.834 
     2910        1:?   1:lncRNA       0.879 
     2911        1:?   1:lncRNA       0.879 
     2912        1:?   1:lncRNA       0.879 
     2913        1:?   1:lncRNA       0.879 
     2914        1:?   1:lncRNA       0.879 
     2915        1:?   1:lncRNA       0.879 
     2916        1:?   1:lncRNA       0.879 
     2917        1:?   1:lncRNA       0.879 
     2918        1:?   1:lncRNA       0.834 
     2919        1:?   1:lncRNA       0.904 
     2920        1:?   1:lncRNA       0.904 
     2921        1:?   1:lncRNA       0.834 
     2922        1:?   1:lncRNA       0.879 
     2923        1:?   1:lncRNA       0.904 
     2924        1:?   1:lncRNA       0.879 
     2925        1:?   1:lncRNA       0.879 
     2926        1:?   1:lncRNA       0.834 
     2927        1:?   1:lncRNA       0.879 
     2928        1:?   1:lncRNA       0.879 
     2929        1:?   1:lncRNA       0.879 
     2930        1:?   1:lncRNA       0.879 
     2931        1:?   1:lncRNA       0.879 
     2932        1:?   1:lncRNA       0.879 
     2933        1:?   1:lncRNA       0.834 
     2934        1:?   1:lncRNA       0.879 
     2935        1:?   1:lncRNA       0.904 
     2936        1:?   1:lncRNA       0.904 
     2937        1:?   1:lncRNA       0.879 
     2938        1:?   1:lncRNA       0.834 
     2939        1:?   1:lncRNA       0.879 
     2940        1:?   1:lncRNA       0.834 
     2941        1:?   1:lncRNA       0.904 
     2942        1:?   1:lncRNA       0.904 
     2943        1:?   1:lncRNA       0.879 
     2944        1:?   1:lncRNA       0.834 
     2945        1:?   1:lncRNA       0.904 
     2946        1:?   1:lncRNA       0.834 
     2947        1:?   1:lncRNA       0.904 
     2948        1:?   1:lncRNA       0.879 
     2949        1:?   1:lncRNA       0.904 
     2950        1:?   1:lncRNA       0.879 
     2951        1:?   1:lncRNA       0.879 
     2952        1:?   1:lncRNA       0.879 
     2953        1:?   1:lncRNA       0.834 
     2954        1:?   1:lncRNA       0.904 
     2955        1:?   1:lncRNA       0.904 
     2956        1:?   1:lncRNA       0.834 
     2957        1:?   1:lncRNA       0.879 
     2958        1:?   1:lncRNA       0.904 
     2959        1:?   1:lncRNA       0.879 
     2960        1:?   1:lncRNA       0.904 
     2961        1:?   1:lncRNA       0.904 
     2962        1:?   1:lncRNA       0.834 
     2963        1:?   1:lncRNA       0.886 
     2964        1:?   1:lncRNA       0.879 
     2965        1:?   1:lncRNA       0.879 
     2966        1:?   1:lncRNA       0.879 
     2967        1:?   1:lncRNA       0.879 
     2968        1:?   1:lncRNA       0.834 
     2969        1:?   1:lncRNA       0.904 
     2970        1:?   1:lncRNA       0.834 
     2971        1:?   1:lncRNA       0.904 
     2972        1:?   1:lncRNA       0.904 
     2973        1:?   1:lncRNA       0.879 
     2974        1:?   1:lncRNA       0.879 
     2975        1:?   1:lncRNA       0.904 
     2976        1:?   1:lncRNA       0.904 
     2977        1:?   1:lncRNA       0.834 
     2978        1:?   1:lncRNA       0.879 
     2979        1:?   1:lncRNA       0.904 
     2980        1:?   1:lncRNA       0.879 
     2981        1:?   1:lncRNA       0.834 
     2982        1:?   1:lncRNA       0.879 
     2983        1:?   1:lncRNA       0.879 
     2984        1:?   1:lncRNA       0.904 
     2985        1:?   1:lncRNA       0.904 
     2986        1:?   1:lncRNA       0.834 
     2987        1:?   1:lncRNA       0.879 
     2988        1:?   1:lncRNA       0.879 
     2989        1:?   1:lncRNA       0.904 
     2990        1:?   1:lncRNA       0.879 
     2991        1:?   1:lncRNA       0.879 
     2992        1:?   1:lncRNA       0.904 
     2993        1:?   1:lncRNA       0.834 
     2994        1:?   1:lncRNA       0.834 
     2995        1:?   1:lncRNA       0.834 
     2996        1:?   1:lncRNA       0.904 
     2997        1:?   1:lncRNA       0.879 
     2998        1:?   1:lncRNA       0.904 
     2999        1:?   1:lncRNA       0.834 
     3000        1:?   1:lncRNA       0.879 
     3001        1:?   1:lncRNA       0.834 
     3002        1:?   1:lncRNA       0.834 
     3003        1:?   1:lncRNA       0.904 
     3004        1:?   1:lncRNA       0.879 
     3005        1:?   1:lncRNA       0.879 
     3006        1:?   1:lncRNA       0.879 
     3007        1:?   1:lncRNA       0.904 
     3008        1:?   1:lncRNA       0.879 
     3009        1:?   1:lncRNA       0.879 
     3010        1:?   1:lncRNA       0.834 
     3011        1:?   1:lncRNA       0.834 
     3012        1:?   1:lncRNA       0.904 
     3013        1:?   1:lncRNA       0.879 
     3014        1:?   1:lncRNA       0.834 
     3015        1:?   1:lncRNA       0.879 
     3016        1:?   1:lncRNA       0.904 
     3017        1:?   1:lncRNA       0.904 
     3018        1:?   1:lncRNA       0.904 
     3019        1:?   1:lncRNA       0.886 
     3020        1:?   1:lncRNA       0.834 
     3021        1:?   1:lncRNA       0.879 
     3022        1:?   1:lncRNA       0.879 
     3023        1:?   1:lncRNA       0.879 
     3024        1:?   1:lncRNA       0.879 
     3025        1:?   1:lncRNA       0.879 
     3026        1:?   1:lncRNA       0.879 
     3027        1:?   1:lncRNA       0.834 
     3028        1:?   1:lncRNA       0.904 
     3029        1:?   1:lncRNA       0.904 
     3030        1:?   1:lncRNA       0.904 
     3031        1:?   1:lncRNA       0.834 
     3032        1:?   1:lncRNA       0.834 
     3033        1:?   1:lncRNA       0.879 
     3034        1:?   1:lncRNA       0.904 
     3035        1:?   1:lncRNA       0.879 
     3036        1:?   1:lncRNA       0.879 
     3037        1:?   1:lncRNA       0.834 
     3038        1:?   1:lncRNA       0.879 
     3039        1:?   1:lncRNA       0.904 
     3040        1:?   1:lncRNA       0.879 
     3041        1:?   1:lncRNA       0.904 
     3042        1:?   1:lncRNA       0.879 
     3043        1:?   1:lncRNA       0.834 
     3044        1:?   1:lncRNA       0.834 
     3045        1:?   1:lncRNA       0.904 
     3046        1:?   1:lncRNA       0.879 
     3047        1:?   1:lncRNA       0.904 
     3048        1:?   1:lncRNA       0.904 
     3049        1:?   1:lncRNA       0.879 
     3050        1:?   1:lncRNA       0.879 
     3051        1:?   1:lncRNA       0.834 
     3052        1:?   1:lncRNA       0.879 
     3053        1:?   1:lncRNA       0.879 
     3054        1:?   1:lncRNA       0.879 
     3055        1:?   1:lncRNA       0.904 
     3056        1:?   1:lncRNA       0.879 
     3057        1:?   1:lncRNA       0.879 
     3058        1:?   1:lncRNA       0.879 
     3059        1:?   1:lncRNA       0.904 
     3060        1:?   1:lncRNA       0.879 
     3061        1:?   1:lncRNA       0.879 
     3062        1:?   1:lncRNA       0.879 
     3063        1:?   1:lncRNA       0.879 
     3064        1:?   1:lncRNA       0.879 
     3065        1:?   1:lncRNA       0.879 
     3066        1:?   1:lncRNA       0.879 
     3067        1:?   1:lncRNA       0.879 
     3068        1:?   1:lncRNA       0.904 
     3069        1:?   1:lncRNA       0.879 
     3070        1:?   1:lncRNA       0.834 
     3071        1:?   1:lncRNA       0.904 
     3072        1:?   1:lncRNA       0.834 
     3073        1:?   1:lncRNA       0.904 
     3074        1:?   1:lncRNA       0.879 
     3075        1:?   1:lncRNA       0.879 
     3076        1:?   1:lncRNA       0.904 
     3077        1:?   1:lncRNA       0.834 
     3078        1:?   1:lncRNA       0.879 
     3079        1:?   1:lncRNA       0.834 
     3080        1:?   1:lncRNA       0.904 
     3081        1:?   1:lncRNA       0.834 
     3082        1:?   1:lncRNA       0.879 
     3083        1:?   1:lncRNA       0.834 
     3084        1:?   1:lncRNA       0.879 
     3085        1:?   1:lncRNA       0.834 
     3086        1:?   1:lncRNA       0.879 
     3087        1:?   1:lncRNA       0.879 
     3088        1:?   1:lncRNA       0.879 
     3089        1:?   1:lncRNA       0.904 
     3090        1:?   1:lncRNA       0.834 
     3091        1:?   1:lncRNA       0.879 
     3092        1:?   1:lncRNA       0.879 
     3093        1:?   1:lncRNA       0.879 
     3094        1:?   1:lncRNA       0.879 
     3095        1:?   1:lncRNA       0.879 
     3096        1:?   1:lncRNA       0.834 
     3097        1:?   1:lncRNA       0.834 
     3098        1:?   1:lncRNA       0.834 
     3099        1:?   1:lncRNA       0.904 
     3100        1:?   1:lncRNA       0.879 
     3101        1:?   1:lncRNA       0.904 
     3102        1:?   1:lncRNA       0.834 
     3103        1:?   1:lncRNA       0.904 
     3104        1:?   1:lncRNA       0.904 
     3105        1:?   1:lncRNA       0.879 
     3106        1:?   1:lncRNA       0.904 
     3107        1:?   1:lncRNA       0.879 
     3108        1:?   1:lncRNA       0.879 
     3109        1:?   1:lncRNA       0.834 
     3110        1:?   1:lncRNA       0.834 
     3111        1:?   1:lncRNA       0.879 
     3112        1:?   1:lncRNA       0.879 
     3113        1:?   1:lncRNA       0.879 
     3114        1:?   1:lncRNA       0.904 
     3115        1:?   1:lncRNA       0.834 
     3116        1:?   1:lncRNA       0.834 
     3117        1:?   1:lncRNA       0.879 
     3118        1:?   1:lncRNA       0.904 
     3119        1:?   1:lncRNA       0.904 
     3120        1:?   1:lncRNA       0.904 
     3121        1:?   1:lncRNA       0.879 
     3122        1:?   1:lncRNA       0.879 
     3123        1:?   1:lncRNA       0.904 
     3124        1:?   1:lncRNA       0.904 
     3125        1:?   1:lncRNA       0.904 
     3126        1:?   1:lncRNA       0.834 
     3127        1:?   1:lncRNA       0.834 
     3128        1:?   1:lncRNA       0.904 
     3129        1:?   1:lncRNA       0.834 
     3130        1:?   1:lncRNA       0.879 
     3131        1:?   1:lncRNA       0.879 
     3132        1:?   1:lncRNA       0.904 
     3133        1:?   1:lncRNA       0.834 
     3134        1:?   1:lncRNA       0.834 
     3135        1:?   1:lncRNA       0.834 
     3136        1:?   1:lncRNA       0.904 
     3137        1:?   1:lncRNA       0.834 
     3138        1:?   1:lncRNA       0.879 
     3139        1:?   1:lncRNA       0.879 
     3140        1:?   1:lncRNA       0.879 
     3141        1:?   1:lncRNA       0.904 
     3142        1:?   1:lncRNA       0.904 
     3143        1:?   1:lncRNA       0.904 
     3144        1:?   1:lncRNA       0.879 
     3145        1:?   1:lncRNA       0.879 
     3146        1:?   1:lncRNA       0.904 
     3147        1:?   1:lncRNA       0.904 
     3148        1:?   1:lncRNA       0.879 
     3149        1:?   1:lncRNA       0.834 
     3150        1:?   1:lncRNA       0.879 
     3151        1:?   1:lncRNA       0.879 
     3152        1:?   1:lncRNA       0.879 
     3153        1:?   1:lncRNA       0.879 
     3154        1:?   1:lncRNA       0.904 
     3155        1:?   1:lncRNA       0.879 
     3156        1:?   1:lncRNA       0.904 
     3157        1:?   1:lncRNA       0.834 
     3158        1:?   1:lncRNA       0.879 
     3159        1:?   1:lncRNA       0.834 
     3160        1:?   1:lncRNA       0.879 
     3161        1:?   1:lncRNA       0.904 
     3162        1:?   1:lncRNA       0.834 
     3163        1:?   1:lncRNA       0.879 
     3164        1:?   1:lncRNA       0.834 
     3165        1:?   1:lncRNA       0.879 
     3166        1:?   1:lncRNA       0.904 
     3167        1:?   1:lncRNA       0.879 
     3168        1:?   1:lncRNA       0.879 
     3169        1:?   1:lncRNA       0.879 
     3170        1:?   1:lncRNA       0.834 
     3171        1:?   1:lncRNA       0.834 
     3172        1:?   1:lncRNA       0.879 
     3173        1:?   1:lncRNA       0.879 
     3174        1:?   1:lncRNA       0.879 
     3175        1:?   1:lncRNA       0.904 
     3176        1:?   1:lncRNA       0.879 
     3177        1:?   1:lncRNA       0.879 
     3178        1:?   1:lncRNA       0.904 
     3179        1:?   1:lncRNA       0.834 
     3180        1:?   1:lncRNA       0.834 
     3181        1:?   1:lncRNA       0.879 
     3182        1:?   1:lncRNA       0.879 
     3183        1:?   1:lncRNA       0.879 
     3184        1:?   1:lncRNA       0.879 
     3185        1:?   1:lncRNA       0.834 
     3186        1:?   1:lncRNA       0.834 
     3187        1:?   1:lncRNA       0.834 
     3188        1:?   1:lncRNA       0.879 
     3189        1:?   1:lncRNA       0.904 
     3190        1:?   1:lncRNA       0.904 
     3191        1:?   1:lncRNA       0.834 
     3192        1:?   1:lncRNA       0.879 
     3193        1:?   1:lncRNA       0.904 
     3194        1:?   1:lncRNA       0.879 
     3195        1:?   1:lncRNA       0.904 
     3196        1:?   1:lncRNA       0.904 
     3197        1:?   1:lncRNA       0.904 
     3198        1:?   1:lncRNA       0.879 
     3199        1:?   1:lncRNA       0.879 
     3200        1:?   1:lncRNA       0.879 
     3201        1:?   1:lncRNA       0.904 
     3202        1:?   1:lncRNA       0.879 
     3203        1:?   1:lncRNA       0.834 
     3204        1:?   1:lncRNA       0.904 
     3205        1:?   1:lncRNA       0.904 
     3206        1:?   1:lncRNA       0.879 
     3207        1:?   1:lncRNA       0.904 
     3208        1:?   1:lncRNA       0.879 
     3209        1:?   1:lncRNA       0.879 
     3210        1:?   1:lncRNA       0.834 
     3211        1:?   1:lncRNA       0.879 
     3212        1:?   1:lncRNA       0.904 
